"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Stephens, Jackson","623451","2023","52","36",0.283,0.24,0.04299999999999998,0.37,0.336,0.033999999999999975,0.322,0.291,0.031000000000000028,"3.00","3.53","-0.53"
"Daniel, Davis","669721","2023","52","34",0.167,0.193,-0.025999999999999995,0.333,0.309,0.02400000000000002,0.288,0.3,-0.01200000000000001,"2.19","3.77","-1.581"
"Green, Chad","643338","2023","52","32",0.25,0.224,0.025999999999999995,0.417,0.325,0.09199999999999997,0.305,0.263,0.04199999999999998,"5.25","2.86","2.39"
"Otto, Glenn","657248","2023","51","34",0.311,0.255,0.055999999999999994,0.711,0.622,0.08899999999999997,0.456,0.402,0.05399999999999999,"10.13","7.40","2.725"
"Rodríguez, Joely","570257","2023","51","31",0.289,0.282,0.007000000000000006,0.489,0.461,0.02799999999999997,0.372,0.361,0.01100000000000001,"6.54","5.70","0.845"
"Cronin, Declan","686539","2023","51","34",0.262,0.296,-0.033999999999999975,0.5,0.49,0.010000000000000009,0.387,0.398,-0.01100000000000001,"9.00","7.21","1.79"
"Santana, Dennis","642701","2023","50","30",0.244,0.261,-0.017000000000000015,0.463,0.474,-0.010999999999999954,0.355,0.366,-0.01100000000000001,"5.91","5.89","0.016"
"Mejía, J.C.","650496","2023","50","33",0.326,0.336,-0.010000000000000009,0.478,0.515,-0.03700000000000003,0.373,0.391,-0.018000000000000016,"5.56","6.90","-1.341"
"Kittredge, Andrew","552640","2023","50","37",0.255,0.267,-0.01200000000000001,0.383,0.388,-0.0050000000000000044,0.298,0.305,-0.007000000000000006,"3.09","3.90","-0.814"
"Reyes, Gerardo","622103","2023","49","31",0.275,0.249,0.026000000000000023,0.525,0.466,0.059,0.388,0.362,0.026000000000000023,"7.45","5.74","1.708"
"Logue, Zach","656657","2023","49","37",0.277,0.249,0.028000000000000025,0.511,0.406,0.10499999999999998,0.346,0.295,0.05099999999999999,"7.36","3.63","3.734"
"Hancock, Emerson","676106","2023","49","40",0.283,0.239,0.043999999999999984,0.348,0.358,-0.010000000000000009,0.3,0.283,0.017000000000000015,"4.50","3.33","1.17"
"Walker, Josh","677020","2023","48","30",0.286,0.24,0.045999999999999985,0.452,0.438,0.014000000000000012,0.362,0.336,0.025999999999999968,"8.10","4.83","3.27"
"Then, Juan","672730","2023","48","41",0.304,0.292,0.01200000000000001,0.543,0.453,0.09000000000000002,0.372,0.333,0.03899999999999998,"4.91","4.73","0.179"
"Bush, Matt","456713","2023","48","32",0.262,0.342,-0.08000000000000002,0.69,0.688,0.0020000000000000018,0.429,0.465,-0.03600000000000003,"9.58","10.87","-1.289"
"Cleavinger, Garrett","664076","2023","48","27",0.146,0.177,-0.031,0.317,0.398,-0.08100000000000002,0.267,0.305,-0.03799999999999998,"3.00","3.90","-0.9"
"Joyce, Ben","690829","2023","48","28",0.243,0.214,0.028999999999999998,0.351,0.351,0,0.342,0.337,0.0050000000000000044,"5.40","4.86","0.54"
"Marte, José","665896","2023","48","34",0.359,0.254,0.10499999999999998,0.667,0.485,0.18200000000000005,0.452,0.369,0.08300000000000002,"8.68","6.00","2.679"
"Stratton, Hunter","676702","2023","47","33",0.209,0.246,-0.037000000000000005,0.465,0.448,0.017000000000000015,0.314,0.328,-0.014000000000000012,"2.25","4.58","-2.33"
"Crowe, Wil","640444","2023","47","28",0.243,0.341,-0.09800000000000003,0.405,0.578,-0.17299999999999993,0.357,0.452,-0.09500000000000003,"4.66","10.05","-5.395"
"Funderburk, Kody","681892","2023","47","22",0.146,0.158,-0.01200000000000001,0.244,0.257,-0.013000000000000012,0.234,0.243,-0.00899999999999998,"0.75","2.44","-1.69"
"Acevedo, Domingo","642758","2023","47","37",0.381,0.373,0.008000000000000007,0.738,0.617,0.121,0.456,0.425,0.031000000000000028,"10.61","8.53","2.077"
"Estes, Joey","683155","2023","47","35",0.286,0.281,0.004999999999999949,0.643,0.642,0.0010000000000000009,0.414,0.411,0.0030000000000000027,"7.20","7.82","-0.62"
"Barraclough, Kyle","607457","2023","46","32",0.4,0.338,0.062,0.743,0.644,0.09899999999999998,0.518,0.475,0.04300000000000004,"12.91","11.55","1.363"
"Gillaspie, Logan","670810","2023","46","32",0.35,0.347,0.0030000000000000027,0.725,0.569,0.15600000000000003,0.479,0.428,0.05099999999999999,"6.00","8.69","-2.69"
"Cousins, Jake","664776","2023","45","28",0.286,0.279,0.006999999999999951,0.429,0.444,-0.015000000000000013,0.391,0.397,-0.006000000000000005,"4.82","7.17","-2.349"
"Hudson, Bryan","663542","2023","44","32",0.316,0.3,0.016000000000000014,0.447,0.427,0.020000000000000018,0.362,0.349,0.013000000000000012,"7.27","5.27","1.999"
"Barlow, Joe","669618","2023","44","36",0.31,0.243,0.067,0.5,0.411,0.08900000000000002,0.36,0.297,0.063,"4.66","3.69","0.965"
"Morejon, Adrian","670970","2023","44","31",0.368,0.324,0.043999999999999984,0.553,0.54,0.013000000000000012,0.428,0.404,0.023999999999999966,"7.00","7.49","-0.49"
"Vodnik, Victor","680767","2023","44","29",0.366,0.249,0.11699999999999999,0.439,0.355,0.08400000000000002,0.373,0.288,0.08500000000000002,"8.31","3.45","4.858"
"Kelly, Zack","677161","2023","43","26",0.219,0.226,-0.007000000000000006,0.375,0.382,-0.007000000000000006,0.357,0.363,-0.006000000000000005,"3.86","5.77","-1.913"
"Festa, Matt","670036","2023","43","18",0.129,0.163,-0.034,0.29,0.391,-0.10100000000000003,0.319,0.36,-0.04099999999999998,"4.00","5.66","-1.66"
"Sweet, Devin","682967","2023","43","29",0.286,0.279,0.006999999999999951,0.629,0.613,0.016000000000000014,0.44,0.433,0.007000000000000006,"10.38","8.96","1.425"
"Justice, Evan","687145","2023","42","26",0.438,0.276,0.16199999999999998,0.5,0.319,0.181,0.472,0.357,0.11499999999999999,"8.59","5.55","3.041"
"Diaz, Jhonathan","646242","2023","42","29",0.419,0.305,0.11399999999999999,0.581,0.435,0.14599999999999996,0.467,0.395,0.07200000000000001,"10.29","7.08","3.206"
"Dubin, Shawn","681869","2023","42","27",0.324,0.286,0.038000000000000034,0.514,0.454,0.06,0.38,0.346,0.03400000000000003,"7.00","5.16","1.84"
"Saalfrank, Andrew","685314","2023","41","31",0.189,0.267,-0.07800000000000001,0.189,0.322,-0.133,0.207,0.288,-0.08099999999999999,0,3.45,"-3.45"
"Castillo, Diego","650895","2023","41","26",0.212,0.216,-0.0040000000000000036,0.424,0.391,0.032999999999999974,0.351,0.343,0.007999999999999952,"6.23","5.06","1.171"
"Quijada, José","650671","2023","41","28",0.222,0.287,-0.06499999999999997,0.25,0.442,-0.192,0.267,0.358,-0.09099999999999997,"6.00","5.59","0.41"
"Milone, Tommy","543548","2023","40","31",0.212,0.273,-0.061000000000000026,0.303,0.436,-0.133,0.287,0.356,-0.069,"2.00","5.52","-3.52"
"Fulmer, Carson","608334","2023","39","28",0.176,0.209,-0.033,0.353,0.457,-0.10400000000000004,0.281,0.33,-0.04899999999999999,"2.70","4.64","-1.94"
"Navarro, Edgar","679346","2023","39","26",0.314,0.286,0.028000000000000025,0.571,0.45,0.12099999999999994,0.407,0.354,0.05299999999999999,"7.27","5.44","1.829"
"Bradley, Archie","605151","2023","39","28",0.371,0.39,-0.019000000000000017,0.657,0.657,0,0.46,0.47,-0.009999999999999953,"11.04","11.21","-0.165"
"Morris, Cody","663752","2023","38","23",0.313,0.292,0.02100000000000002,0.719,0.58,0.139,0.469,0.419,0.04999999999999999,"6.75","8.22","-1.47"
"Stallings, Jacob","607732","2023","36","33",0.364,0.305,0.059,0.576,0.482,0.09399999999999997,0.406,0.349,0.05700000000000005,"4.50","5.27","-0.77"
"Young, Danny","664849","2023","35","19",0.233,0.228,0.0050000000000000044,0.267,0.268,-0.0010000000000000009,0.289,0.289,0,"1.08","3.48","-2.4"
"Banda, Anthony","607455","2023","35","23",0.321,0.365,-0.043999999999999984,0.429,0.562,-0.13300000000000006,0.379,0.48,-0.10099999999999998,"6.43","11.90","-5.471"
"Lucas, Easton","687922","2023","35","24",0.323,0.272,0.05099999999999999,0.548,0.45,0.09800000000000003,0.396,0.341,0.05499999999999999,"8.10","5.00","3.1"
"Suero, Wander","593833","2023","35","21",0.2,0.176,0.02400000000000002,0.4,0.308,0.09200000000000003,0.315,0.275,0.03999999999999998,"7.88","3.14","4.735"
"De Jesus, Enmanuel","646241","2023","34","22",0.333,0.302,0.031000000000000028,0.444,0.453,-0.009000000000000008,0.411,0.401,0.009999999999999953,"11.37","7.35","4.018"
"Brewer, Colten","605155","2023","34","26",0.2,0.245,-0.044999999999999984,0.6,0.454,0.14599999999999996,0.369,0.339,0.02999999999999997,"4.32","4.93","-0.61"
"Reid-Foley, Sean","656887","2023","34","12",0.148,0.103,0.045,0.185,0.175,0.010000000000000009,0.237,0.217,0.01999999999999999,"3.52","1.96","1.562"
"Coonrod, Sam","656322","2023","34","18",0.208,0.202,0.005999999999999978,0.208,0.22,-0.01200000000000001,0.336,0.338,-0.0020000000000000018,"9.45","4.90","4.55"
"Sousa, Bennett","656986","2023","34","22",0.188,0.212,-0.023999999999999994,0.281,0.393,-0.11199999999999999,0.23,0.279,-0.049000000000000016,"4.00","3.23","0.77"
"Junk, Janson","676083","2023","33","25",0.267,0.268,-0.0010000000000000009,0.467,0.373,0.09400000000000003,0.333,0.302,0.031000000000000028,"4.91","3.82","1.089"
"Kilian, Caleb","668873","2023","33","22",0.481,0.365,0.11599999999999999,0.593,0.482,0.11099999999999999,0.511,0.425,0.08600000000000002,"16.88","8.53","8.345"
"Knehr, Reiss","663753","2023","32","23",0.385,0.426,-0.04099999999999998,0.846,0.818,0.028000000000000025,0.522,0.543,-0.02100000000000002,"15.88","17.38","-1.498"
"Acton, Garrett","670183","2023","32","21",0.346,0.31,0.035999999999999976,0.846,0.684,0.16199999999999992,0.519,0.451,0.068,"12.71","9.99","2.716"
"Abad, Fernando","472551","2023","32","27",0.379,0.348,0.031000000000000028,0.655,0.625,0.030000000000000027,0.461,0.436,0.025000000000000022,"4.26","9.12","-4.857"
"Short, Zack","670097","2023","32","29",0.4,0.391,0.009000000000000008,0.433,0.633,-0.2,0.387,0.452,-0.065,"6.00","10.05","-4.05"
"Muckenhirn, Zach","669105","2023","31","25",0.407,0.33,0.07699999999999996,0.556,0.469,0.08700000000000008,0.428,0.379,0.04899999999999999,"6.00","6.40","-0.4"
"Bracho, Silvino","611093","2023","31","19",0.2,0.17,0.03,0.24,0.228,0.011999999999999983,0.289,0.271,0.01799999999999996,"3.68","3.04","0.642"
"Ingram, Kolton","688427","2023","30","18",0.333,0.275,0.057999999999999996,0.667,0.558,0.10899999999999999,0.45,0.395,0.05499999999999999,"8.44","7.08","1.358"
"Bristo, Braden","668754","2023","30","21",0.192,0.211,-0.01899999999999999,0.192,0.345,-0.15299999999999997,0.224,0.284,-0.05999999999999997,"2.57","3.35","-0.779"
"Bukauskas, J.B.","656266","2023","30","19",0.231,0.254,-0.022999999999999993,0.269,0.3,-0.030999999999999972,0.268,0.289,-0.020999999999999963,"1.29","3.48","-2.194"
"Little, Luke","681432","2023","30","13",0.208,0.229,-0.02100000000000002,0.292,0.292,0,0.288,0.299,-0.01100000000000001,0,3.74,"-3.74"
"Rodríguez, Dereck","605446","2023","30","24",0.375,0.339,0.035999999999999976,0.792,0.685,0.10699999999999998,0.504,0.461,0.04299999999999998,"15.19","10.62","4.568"
"Senzatela, Antonio","622608","2023","30","24",0.25,0.339,-0.08900000000000002,0.607,0.731,-0.124,0.377,0.462,-0.08500000000000002,"4.70","10.68","-5.984"
"Busenitz, Alan","641427","2023","29","23",0.286,0.343,-0.05700000000000005,0.357,0.515,-0.15800000000000003,0.278,0.368,-0.08999999999999997,"2.57","5.96","-3.389"
"Sherriff, Ryan","595411","2023","29","21",0.24,0.281,-0.041000000000000036,0.44,0.365,0.07500000000000001,0.317,0.317,0,"2.70","4.24","-1.54"
"McAllister, Zach","502083","2023","29","21",0.346,0.326,0.019999999999999962,0.692,0.546,0.1459999999999999,0.462,0.405,0.056999999999999995,"10.13","7.54","2.585"
"Espino, Paolo","502179","2023","28","22",0.583,0.513,0.06999999999999995,0.792,0.714,0.07800000000000007,0.582,0.527,0.05499999999999994,"24.75","15.78","8.97"
"Lindgren, Jeff","689167","2023","28","23",0.167,0.213,-0.045999999999999985,0.292,0.361,-0.069,0.263,0.306,-0.04299999999999998,"5.14","3.93","1.213"
"Gage, Matt","657424","2023","27","16",0.261,0.227,0.034,0.435,0.319,0.11599999999999999,0.341,0.287,0.05400000000000005,"2.70","3.43","-0.73"
"McCaughan, Darren","670766","2023","27","14",0.292,0.171,0.12099999999999997,0.458,0.335,0.123,0.361,0.263,0.09799999999999998,"5.40","2.86","2.54"
"Krook, Matt","640454","2023","27","18",0.4,0.239,0.16100000000000003,0.6,0.383,0.21699999999999997,0.471,0.361,0.10999999999999999,"24.75","5.70","19.05"
"Parsons, Wes","641149","2023","26","19",0.455,0.333,0.122,0.773,0.489,0.28400000000000003,0.548,0.407,0.14100000000000007,"20.25","7.63","12.62"
"Fry, David","681807","2023","26","25",0.4,0.389,0.01100000000000001,0.8,0.936,-0.136,0.51,0.554,-0.04400000000000004,"12.60","18.58","-5.98"
"Nicolas, Kyle","693312","2023","26","14",0.333,0.193,0.14,0.571,0.334,0.23699999999999993,0.444,0.315,0.129,"11.81","4.18","7.633"
"Kriske, Brooks","621139","2023","25","15",0.15,0.261,-0.11100000000000002,0.45,0.596,-0.14599999999999996,0.307,0.397,-0.09000000000000002,"4.05","7.17","-3.12"
"Maile, Luke","571912","2023","25","25",0.5,0.479,0.02100000000000002,1.125,1.017,0.1080000000000001,0.646,0.601,0.04500000000000004,"16.61","24.81","-8.195"
"Woods Richardson, Simeon","680573","2023","24","16",0.35,0.292,0.057999999999999996,0.6,0.454,0.14599999999999996,0.44,0.37,0.07,"9.64","6.04","3.603"
"Small, Ethan","663629","2023","23","15",0.429,0.306,0.123,0.714,0.629,0.08499999999999996,0.502,0.415,0.08700000000000002,"11.25","8.02","3.23"
"Padilla, Nicholas","656820","2023","23","16",0.409,0.442,-0.03300000000000003,0.682,0.752,-0.06999999999999995,0.471,0.516,-0.04500000000000004,"5.79","14.77","-8.984"
"Sulser, Cole","642121","2023","23","16",0.25,0.299,-0.04899999999999999,0.6,0.606,-0.006000000000000005,0.396,0.418,-0.021999999999999964,"6.75","8.17","-1.42"
"Plassmeyer, Michael","674681","2023","23","16",0.4,0.363,0.03700000000000003,0.9,0.826,0.07400000000000007,0.564,0.525,0.038999999999999924,"22.09","15.59","6.501"
"Hanifee, Brenan","669724","2023","23","20",0.348,0.309,0.03899999999999998,0.522,0.513,0.009000000000000008,0.371,0.348,0.02300000000000002,"5.40","5.23","0.17"
"Kolarek, Adam","592473","2023","22","13",0.105,0.156,-0.051000000000000004,0.105,0.196,-0.09100000000000001,0.152,0.203,-0.05100000000000002,0,1.73,"-1.73"
"Wolf, Jackson","680232","2023","22","20",0.286,0.356,-0.07,0.333,0.524,-0.191,0.289,0.392,-0.10300000000000004,"5.40","6.95","-1.55"
"Latz, Jake","656641","2023","22","14",0.053,0.144,-0.091,0.053,0.215,-0.162,0.135,0.228,-0.093,0,2.15,"-2.15"
"Andrews, Clayton","677076","2023","22","16",0.5,0.363,0.137,1.1,0.777,0.32300000000000006,0.665,0.492,0.17300000000000004,"27.00","12.79","14.21"
"Paddack, Chris","663978","2023","22","13",0.286,0.249,0.03699999999999998,0.476,0.405,0.07099999999999995,0.34,0.297,0.04300000000000004,"5.40","3.69","1.71"
"Givens, Mychal","571710","2023","22","13",0.286,0.424,-0.138,0.357,0.481,-0.124,0.386,0.471,-0.08499999999999996,"11.25","11.27","-0.02"
"Vargas, Carlos","672841","2023","22","10",0.294,0.29,0.0040000000000000036,0.647,0.648,-0.0010000000000000009,0.462,0.46,0.0020000000000000018,"5.79","10.55","-4.764"
"McGee, Easton","668834","2023","22","19",0.048,0.227,-0.179,0.095,0.362,-0.267,0.088,0.27,-0.18200000000000002,0,3.02,"-3.02"
"Antone, Tejay","622088","2023","21","12",0.158,0.189,-0.031,0.211,0.293,-0.08199999999999999,0.21,0.254,-0.04400000000000001,"1.59","2.67","-1.082"
"Moore, McKinley","686842","2023","21","12",0.357,0.197,0.15999999999999998,0.786,0.297,0.48900000000000005,0.55,0.375,0.17500000000000004,"18.90","6.24","12.66"
"Watkins, Spenser","657093","2023","21","15",0.368,0.287,0.08100000000000002,0.842,0.581,0.261,0.519,0.393,0.126,"10.38","6.99","3.395"
"Bowman, Matt","621199","2023","20","15",0.353,0.319,0.033999999999999975,0.588,0.543,0.04499999999999993,0.393,0.367,0.026000000000000023,"9.00","5.92","3.08"
"Nelson, Nick","656793","2023","20","15",0.111,0.258,-0.14700000000000002,0.278,0.437,-0.15899999999999997,0.214,0.338,-0.12400000000000003,"1.69","4.90","-3.212"
"Burdi, Zack","641420","2023","20","13",0.353,0.269,0.08399999999999996,0.588,0.422,0.16599999999999998,0.405,0.359,0.04600000000000004,"11.25","5.62","5.63"
"Castano, Daniel","641447","2023","20","13",0.412,0.235,0.177,0.882,0.541,0.34099999999999997,0.56,0.377,0.18300000000000005,"21.00","6.32","14.68"
"Hernández, Daysbel","678226","2023","20","11",0.353,0.284,0.069,0.529,0.421,0.10800000000000004,0.425,0.361,0.064,"7.36","5.70","1.664"
"Hendriks, Liam","521230","2023","20","16",0.222,0.261,-0.03900000000000001,0.444,0.451,-0.007000000000000006,0.285,0.306,-0.02100000000000002,"5.40","3.93","1.47"
"Ray, Robbie","592662","2023","19","11",0.308,0.192,0.11599999999999999,0.385,0.27,0.11499999999999999,0.388,0.341,0.046999999999999986,"8.10","5.00","3.1"
"Barnhart, Tucker","571466","2023","19","19",0.368,0.412,-0.043999999999999984,0.368,0.62,-0.252,0.325,0.442,-0.11699999999999999,"2.25","9.46","-7.21"
"González, Chi Chi","592346","2023","19","15",0.389,0.327,0.062,0.667,0.498,0.16900000000000004,0.459,0.371,0.08800000000000002,"7.36","6.08","1.284"
"White, Owen","669391","2023","19","13",0.313,0.238,0.07500000000000001,0.688,0.438,0.24999999999999994,0.447,0.329,0.118,"11.25","4.61","6.64"
"Krehbiel, Joey","607216","2023","19","12",0.118,0.165,-0.047000000000000014,0.353,0.378,-0.025000000000000022,0.244,0.274,-0.030000000000000027,"1.80","3.11","-1.31"
"Raley, Luke","670042","2023","19","18",0.579,0.503,0.07599999999999996,1.053,0.9,0.1529999999999999,0.684,0.592,0.09200000000000008,"30.38","23.46","6.915"
"Kelly, Carson","608348","2023","18","16",0.529,0.4,0.129,0.706,0.682,0.02399999999999991,0.542,0.469,0.07300000000000006,"10.13","11.14","-1.015"
"Santillan, Tony","663574","2023","18","12",0.308,0.404,-0.09600000000000003,0.462,0.587,-0.12499999999999994,0.414,0.488,-0.07400000000000001,"2.70","12.49","-9.79"
"Nolin, Sean","543594","2023","18","14",0.438,0.376,0.062,1,0.814,0.18600000000000005,0.603,0.518,0.08499999999999996,"18.00","14.95","3.05"
"Hernandez, Nick","663321","2023","18","7",0.25,0.157,0.093,0.5,0.311,0.189,0.445,0.367,0.07800000000000001,"12.00","5.92","6.08"
"Howard, Spencer","675921","2023","18","12",0.286,0.18,0.10599999999999998,0.5,0.393,0.10699999999999998,0.415,0.343,0.07199999999999995,"10.80","5.06","5.74"
"Mederos, Victor","682989","2023","17","10",0.417,0.221,0.19599999999999998,0.417,0.245,0.172,0.425,0.334,0.09099999999999997,"9.00","4.77","4.23"
"Naughton, Packy","676050","2023","17","11",0.125,0.21,-0.08499999999999999,0.188,0.351,-0.16299999999999998,0.166,0.264,-0.098,0,2.88,"-2.88"
"Dermody, Matt","571616","2023","17","14",0.267,0.34,-0.07300000000000001,0.667,0.667,0,0.423,0.456,-0.03300000000000003,"6.75","10.30","-3.55"
"Hartlieb, Geoff","664129","2023","16","10",0.154,0.161,-0.007000000000000006,0.385,0.425,-0.03999999999999998,0.311,0.323,-0.01200000000000001,"2.25","4.42","-2.17"
"Hedges, Austin","595978","2023","16","14",0.333,0.21,0.12300000000000003,0.6,0.376,0.22399999999999998,0.414,0.275,0.13899999999999996,"4.91","3.14","1.769"
"Kiner-Falefa, Isiah","643396","2023","16","15",0.25,0.285,-0.034999999999999976,0.375,0.666,-0.29100000000000004,0.266,0.392,-0.126,"2.25","6.95","-4.7"
"Escobar, Eduardo","500871","2023","16","14",0.154,0.227,-0.07300000000000001,0.231,0.272,-0.04100000000000001,0.222,0.271,-0.049000000000000016,"2.46","3.04","-0.585"
"Leahy, Kyle","681517","2023","15","7",0.444,0.318,0.126,1.111,0.782,0.32899999999999996,0.66,0.554,0.10599999999999998,"21.60","18.58","3.02"
"Nittoli, Vinny","657697","2023","15","11",0.286,0.183,0.10299999999999998,0.357,0.338,0.01899999999999996,0.308,0.254,0.05399999999999999,"2.46","2.67","-0.215"
"Clemens, Kody","665019","2023","15","11",0.333,0.37,-0.03699999999999998,0.333,0.433,-0.09999999999999998,0.375,0.42,-0.044999999999999984,"3.38","8.27","-4.895"
"Mendick, Danny","664901","2023","15","15",0.6,0.327,0.27299999999999996,1.2,0.652,0.5479999999999999,0.751,0.406,0.345,"36.00","7.58","28.42"
"Burdi, Nick","595897","2023","15","8",0.273,0.169,0.10400000000000001,0.545,0.238,0.30700000000000005,0.386,0.269,0.11699999999999999,"9.00","3.00","6"
"Colomé, Alex","517008","2023","15","10",0.167,0.265,-0.098,0.5,0.522,-0.02200000000000002,0.356,0.401,-0.04500000000000004,"6.00","7.35","-1.35"
"Harrison, Josh","543281","2023","15","13",0.727,0.58,0.14700000000000002,0.727,0.698,0.029000000000000026,0.563,0.521,0.041999999999999926,"27.00","15.22","11.78"
"Wong, Jake","673858","2023","15","12",0.5,0.352,0.14800000000000002,0.583,0.429,0.15399999999999997,0.516,0.408,0.10800000000000004,"9.00","7.68","1.32"
"Waites, Cole","686972","2023","15","11",0.462,0.333,0.129,0.538,0.5,0.038000000000000034,0.47,0.403,0.06699999999999995,"15.43","7.44","7.989"
"Pannone, Thomas","623381","2023","14","9",0.385,0.31,0.07500000000000001,0.462,0.39,0.07200000000000001,0.391,0.332,0.059,"6.75","4.70","2.05"
"Hudson, Daniel","543339","2023","14","6",0.182,0.091,0.091,0.273,0.16,0.11300000000000002,0.301,0.233,0.06799999999999998,0,2.25,"-2.25"
"Kerkering, Orion","689147","2023","14","6",0.25,0.188,0.062,0.333,0.221,0.11200000000000002,0.314,0.25,0.064,"3.00","2.58","0.42"
"Faria, Jake","607188","2023","14","7",0.444,0.219,0.225,0.667,0.317,0.35000000000000003,0.5,0.347,0.15300000000000002,"22.50","5.20","17.3"
"Rojas, Miguel","500743","2023","14","12",0.25,0.181,0.069,0.417,0.296,0.121,0.342,0.274,0.068,"6.00","3.11","2.89"
"Bowlan, Jonathan","680742","2023","14","11",0.357,0.308,0.04899999999999999,0.571,0.514,0.05699999999999994,0.395,0.351,0.04400000000000004,"3.00","5.34","-2.34"
"Reyes, Pablo","622569","2023","13","9",0.333,0.309,0.02400000000000002,0.333,0.417,-0.08399999999999996,0.418,0.43,-0.01200000000000001,"4.50","8.79","-4.29"
"Mariot, Michael","592527","2023","13","10",0.333,0.283,0.050000000000000044,0.667,0.515,0.15200000000000002,0.439,0.363,0.07600000000000001,"3.38","5.77","-2.395"
"McMillon, John","669111","2023","13","5",0.077,0.126,-0.049,0.308,0.373,-0.065,0.154,0.204,-0.04999999999999999,"2.25","1.74","0.51"
"Rojas, Josh","668942","2023","13","11",0.5,0.462,0.03799999999999998,0.583,0.613,-0.030000000000000027,0.489,0.482,0.007000000000000006,"18.00","12.05","5.95"
"Lopez, Nicky","670032","2023","13","11",0.364,0.304,0.06,0.636,0.582,0.05400000000000005,0.465,0.421,0.04400000000000004,"7.71","8.32","-0.606"
"Burleson, Alec","676475","2023","13","12",0.615,0.429,0.186,0.846,0.769,0.07699999999999996,0.629,0.505,0.124,"21.60","13.83","7.77"
"Ríos, Yacksel","605441","2023","13","6",0.375,0.203,0.172,0.75,0.479,0.271,0.558,0.439,0.11900000000000005,"37.80","9.29","28.51"
"Greene, Shane","572888","2023","12","7",0.2,0.225,-0.024999999999999994,0.3,0.244,0.055999999999999994,0.293,0.288,0.0050000000000000044,0,3.45,"-3.45"
"Peterson, Jace","607054","2023","12","8",0.333,0.359,-0.025999999999999968,0.778,0.975,-0.19699999999999995,0.518,0.585,-0.06699999999999995,"9.00","22.46","-13.46"
"Ford, Mike","645801","2023","12","11",0.455,0.429,0.026000000000000023,1.091,1.085,0.006000000000000005,0.643,0.635,0.008000000000000007,"18.00","30.79","-12.79"
"Veneziano, Anthony","685107","2023","12","9",0.2,0.273,-0.07300000000000001,0.5,0.52,-0.020000000000000018,0.35,0.387,-0.03700000000000003,0,6.73,"-6.73"
"Alberto, Hanser","593643","2023","12","10",0.545,0.391,0.15400000000000003,0.818,0.708,0.10999999999999999,0.593,0.482,0.11099999999999999,"21.60","12.05","9.55"
"Speas, Alex","666208","2023","12","3",0.286,0.253,0.032999999999999974,0.286,0.306,-0.020000000000000018,0.414,0.409,0.0050000000000000044,"13.50","7.73","5.77"
"Rodríguez, José","642578","2023","12","10",0.273,0.356,-0.08299999999999996,0.455,0.553,-0.09800000000000003,0.339,0.406,-0.067,"9.00","7.58","1.42"
"Vosler, Jason","613564","2023","11","11",0.455,0.185,0.27,0.455,0.225,0.23,0.401,0.18,0.22100000000000003,"4.50","1.38","3.12"
"Wynne, Randy","691094","2023","11","10",0.3,0.417,-0.11699999999999999,0.5,0.72,-0.21999999999999997,0.37,0.5,-0.13,"3.86","13.42","-9.563"
"Castro, Harold","605612","2023","11","9",0.444,0.252,0.192,0.556,0.387,0.16900000000000004,0.483,0.354,0.129,"9.00","5.44","3.56"
"McFarland, T.J.","519008","2023","11","7",0.444,0.249,0.195,0.556,0.325,0.23100000000000004,0.483,0.332,0.15099999999999997,"5.40","4.70","0.7"
"Castro, Willi","650489","2023","11","9",0.375,0.393,-0.018000000000000016,0.375,0.45,-0.07500000000000001,0.367,0.4,-0.03300000000000003,"11.57","7.30","4.271"
"Moronta, Reyes","606625","2023","11","6",0.5,0.395,0.10499999999999998,0.875,0.689,0.18600000000000005,0.613,0.524,0.08899999999999997,"6.75","15.50","-8.75"
"Uceta, Edwin","670955","2023","11","5",0,0.126,-0.126,0,0.17,-0.17,0.193,0.283,-0.08999999999999997,0,3.33,"-3.33"
"Rodriguez, Elvin","660730","2023","10","5",0,0.118,-0.118,0,0.178,-0.178,0,0.125,-0.125,0,0.72,"-0.72"
"Maldonado, Martín","455117","2023","10","8",0.714,0.551,0.16299999999999992,1.429,1.014,0.41500000000000004,0.768,0.606,0.16200000000000003,"36.00","25.60","10.4"
"Lopez, José","673111","2023","10","7",0.333,0.312,0.02100000000000002,0.444,0.45,-0.006000000000000005,0.37,0.361,0.009000000000000008,"4.50","5.70","-1.2"
"Trejo, Alan","676701","2023","10","9",0.444,0.323,0.121,1.222,0.947,0.275,0.613,0.468,0.14499999999999996,"13.50","11.07","2.43"
"Vieira, Thyago","600986","2023","10","7",0,0.229,-0.229,0,0.443,-0.443,0.07,0.306,-0.236,0,3.93,"-3.93"
"Pérez, Carlos","542208","2023","10","8",0.5,0.453,0.046999999999999986,1,0.772,0.22799999999999998,0.64,0.557,0.08299999999999996,"10.80","18.92","-8.12"
"Duffy, Matt","622110","2023","10","9",0.333,0.37,-0.03699999999999998,0.667,1.081,-0.4139999999999999,0.45,0.606,-0.15599999999999997,"4.50","25.60","-21.1"
