"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Garza, Justin","621057","2021","128","81",0.25,0.284,-0.033999999999999975,0.435,0.521,-0.08600000000000002,0.344,0.39,-0.04600000000000004,"4.71","6.90","-2.191"
"Murphy, Patrick","641907","2021","128","85",0.272,0.274,-0.0020000000000000018,0.412,0.414,-0.0020000000000000018,0.336,0.34,-0.0040000000000000036,"5.14","4.99","0.153"
"Garza Jr., Ralph","621248","2021","127","83",0.214,0.237,-0.022999999999999993,0.411,0.4,0.010999999999999954,0.309,0.317,-0.008000000000000007,"3.56","4.27","-0.71"
"Antone, Tejay","622088","2021","127","70",0.152,0.198,-0.04600000000000001,0.25,0.35,-0.09999999999999998,0.232,0.288,-0.055999999999999966,"2.14","3.47","-1.331"
"Brault, Steven","643230","2021","127","95",0.292,0.276,0.01599999999999996,0.504,0.507,-0.0030000000000000027,0.366,0.363,0.0030000000000000027,"5.86","5.80","0.055"
"Nance, Tommy","667297","2021","127","81",0.227,0.257,-0.03,0.418,0.418,0,0.322,0.339,-0.017000000000000015,"7.22","4.95","2.271"
"Eshelman, Thomas","664045","2021","126","104",0.298,0.279,0.01899999999999996,0.535,0.461,0.07400000000000001,0.377,0.351,0.026000000000000023,"7.16","5.37","1.787"
"Rucker, Michael","621074","2021","126","83",0.286,0.27,0.01599999999999996,0.482,0.5,-0.018000000000000016,0.36,0.361,-0.0010000000000000009,"6.99","5.73","1.258"
"Lorenzen, Michael","547179","2021","125","89",0.241,0.247,-0.006000000000000005,0.343,0.341,0.0020000000000000018,0.301,0.307,-0.006000000000000005,"5.59","3.98","1.606"
"Cousins, Jake","664776","2021","125","58",0.158,0.178,-0.01999999999999999,0.267,0.309,-0.04199999999999998,0.272,0.295,-0.022999999999999965,"2.70","3.65","-0.95"
"Anderson, Shaun","641312","2021","124","91",0.33,0.267,0.063,0.514,0.438,0.07600000000000001,0.391,0.34,0.05099999999999999,"8.49","4.99","3.496"
"Campbell, Paul","669294","2021","124","86",0.288,0.264,0.023999999999999966,0.486,0.485,0.0010000000000000009,0.363,0.354,0.009000000000000008,"6.41","5.47","0.942"
"Diplán, Marcos","650959","2021","123","84",0.206,0.225,-0.019000000000000017,0.411,0.419,-0.008000000000000007,0.308,0.321,-0.013000000000000012,"4.50","4.38","0.12"
"Zuber, Tyler","676604","2021","123","80",0.25,0.288,-0.03799999999999998,0.462,0.565,-0.10299999999999992,0.351,0.407,-0.055999999999999994,"6.26","7.67","-1.414"
"Nolin, Sean","543594","2021","123","88",0.302,0.237,0.065,0.5,0.375,0.125,0.379,0.311,0.068,"4.39","4.09","0.298"
"Lakins Sr., Travis","664042","2021","123","81",0.221,0.245,-0.023999999999999994,0.356,0.432,-0.07600000000000001,0.308,0.344,-0.035999999999999976,"5.79","5.12","0.666"
"Thompson, Mason","666168","2021","121","82",0.311,0.262,0.04899999999999999,0.476,0.404,0.07199999999999995,0.38,0.337,0.04299999999999998,"4.01","4.89","-0.876"
"Dugger, Robert","667498","2021","121","88",0.324,0.299,0.025000000000000022,0.533,0.463,0.07,0.391,0.362,0.029000000000000026,"7.36","5.77","1.594"
"Greene, Conner","641632","2021","121","80",0.308,0.251,0.056999999999999995,0.423,0.393,0.02999999999999997,0.352,0.32,0.03199999999999997,"7.11","4.35","2.755"
"Ellis, Chris","595939","2021","121","82",0.2,0.263,-0.063,0.324,0.443,-0.119,0.284,0.351,-0.067,"2.15","5.37","-3.222"
"Sánchez, Miguel","667376","2021","120","81",0.267,0.273,-0.006000000000000005,0.446,0.458,-0.01200000000000001,0.343,0.362,-0.01899999999999996,"4.15","5.77","-1.616"
"Cabrera, Edward","665795","2021","120","69",0.247,0.283,-0.035999999999999976,0.505,0.54,-0.03500000000000003,0.387,0.415,-0.02799999999999997,"5.81","8.06","-2.25"
"Evans, Demarcus","663770","2021","120","70",0.238,0.207,0.031,0.416,0.325,0.09099999999999997,0.333,0.291,0.04200000000000004,"5.13","3.55","1.577"
"Wantz, Andrew","681806","2021","120","67",0.219,0.227,-0.008000000000000007,0.4,0.412,-0.011999999999999955,0.308,0.316,-0.008000000000000007,"4.94","4.24","0.699"
"Gsellman, Robert","607229","2021","119","92",0.248,0.28,-0.03200000000000003,0.385,0.427,-0.04199999999999998,0.302,0.334,-0.03200000000000003,"3.77","4.79","-1.023"
"Romano, Sal","607219","2021","118","89",0.292,0.293,-0.0010000000000000009,0.491,0.518,-0.027000000000000024,0.362,0.373,-0.01100000000000001,"6.12","6.19","-0.07"
"Santiago, Héctor","502327","2021","117","76",0.257,0.209,0.048000000000000015,0.39,0.288,0.10200000000000004,0.312,0.259,0.05299999999999999,"3.42","2.79","0.628"
"Crichton, Stefan","592233","2021","117","84",0.333,0.258,0.07500000000000001,0.495,0.385,0.10999999999999999,0.386,0.345,0.041000000000000036,"7.33","5.16","2.169"
"Davis, Austin","656354","2021","117","76",0.235,0.248,-0.013000000000000012,0.431,0.399,0.03199999999999997,0.314,0.322,-0.008000000000000007,"5.13","4.42","0.707"
"Peters, Dillon","596071","2021","117","83",0.245,0.25,-0.0050000000000000044,0.415,0.415,0,0.316,0.322,-0.006000000000000005,"3.71","4.42","-0.708"
"Fulmer, Carson","608334","2021","116","76",0.265,0.243,0.02200000000000002,0.429,0.43,-0.0010000000000000009,0.347,0.341,0.00599999999999995,"6.66","5.02","1.642"
"Sheffield, Jordan","642068","2021","116","81",0.19,0.215,-0.024999999999999994,0.27,0.347,-0.07699999999999996,0.26,0.299,-0.03899999999999998,"3.38","3.76","-0.385"
"Nelson, Jimmy","519076","2021","116","55",0.143,0.139,0.003999999999999976,0.184,0.199,-0.015000000000000013,0.223,0.227,-0.0040000000000000036,"1.86","2.15","-0.288"
"Bedrosian, Cam","592135","2021","116","76",0.278,0.265,0.013000000000000012,0.485,0.477,0.008000000000000007,0.371,0.373,-0.0020000000000000018,"5.04","6.19","-1.15"
"Hale, David","571735","2021","116","85",0.283,0.292,-0.009000000000000008,0.491,0.513,-0.02200000000000002,0.355,0.369,-0.014000000000000012,"6.41","6.03","0.382"
"Megill, Trevor","656730","2021","115","76",0.343,0.277,0.066,0.619,0.483,0.136,0.424,0.347,0.07700000000000001,"8.37","5.23","3.136"
"Ramirez, Yohan","670990","2021","114","64",0.188,0.174,0.014000000000000012,0.396,0.323,0.07300000000000001,0.304,0.276,0.02799999999999997,"3.90","3.18","0.724"
"Ríos, Yacksel","605441","2021","114","73",0.189,0.219,-0.03,0.368,0.433,-0.065,0.303,0.339,-0.03600000000000003,"4.28","4.95","-0.67"
"Greene, Shane","572888","2021","113","71",0.263,0.208,0.05500000000000002,0.505,0.375,0.13,0.381,0.319,0.062,"7.22","4.32","2.905"
"Díaz, Yennsy","660546","2021","113","78",0.255,0.242,0.013000000000000012,0.449,0.401,0.04799999999999999,0.34,0.321,0.019000000000000017,"5.40","4.38","1.02"
"Farrell, Luke","608652","2021","113","75",0.28,0.284,-0.003999999999999948,0.48,0.492,-0.01200000000000001,0.363,0.37,-0.007000000000000006,"4.74","6.07","-1.327"
"Marshall, Evan","605359","2021","113","78",0.277,0.225,0.05200000000000002,0.515,0.365,0.15000000000000002,0.351,0.289,0.062,"5.60","3.50","2.098"
"Rodriguez, Jefry","622446","2021","112","74",0.266,0.272,-0.006000000000000005,0.468,0.472,-0.003999999999999948,0.371,0.376,-0.0050000000000000044,"5.92","6.31","-0.392"
"Mazza, Chris","607391","2021","112","82",0.257,0.243,0.014000000000000012,0.406,0.415,-0.008999999999999952,0.306,0.309,-0.0030000000000000027,"4.61","4.03","0.58"
"Benjamin, Wes","605138","2021","112","76",0.309,0.252,0.056999999999999995,0.543,0.458,0.08500000000000002,0.406,0.367,0.039000000000000035,"8.73","5.96","2.775"
"Otto, Glenn","657248","2021","111","73",0.32,0.28,0.03999999999999998,0.49,0.45,0.03999999999999998,0.375,0.346,0.029000000000000026,"9.26","5.19","4.067"
"Clippard, Tyler","461325","2021","111","76",0.232,0.263,-0.031,0.4,0.507,-0.10699999999999998,0.315,0.366,-0.05099999999999999,"3.20","5.92","-2.723"
"Pérez, Cionel","672335","2021","111","66",0.233,0.207,0.026000000000000023,0.444,0.364,0.08000000000000002,0.351,0.318,0.032999999999999974,"6.38","4.30","2.075"
"Barlow, Joe","669618","2021","111","72",0.124,0.204,-0.07999999999999999,0.216,0.356,-0.13999999999999999,0.2,0.285,-0.08499999999999996,"1.55","3.39","-1.838"
"Selman, Sam","572125","2021","110","74",0.222,0.245,-0.022999999999999993,0.356,0.401,-0.04500000000000004,0.305,0.341,-0.03600000000000003,"5.76","5.02","0.74"
"Quijada, José","650671","2021","110","56",0.213,0.236,-0.022999999999999993,0.33,0.389,-0.059,0.294,0.325,-0.031000000000000028,"4.56","4.51","0.048"
"Poppen, Sean","664092","2021","110","72",0.316,0.286,0.030000000000000027,0.469,0.45,0.01899999999999996,0.367,0.351,0.016000000000000014,"5.16","5.37","-0.208"
"Doval, Camilo","666808","2021","109","62",0.192,0.2,-0.008000000000000007,0.333,0.331,0.0020000000000000018,0.257,0.261,-0.0040000000000000036,"3.00","2.83","0.17"
"Castro, Anthony","621593","2021","109","66",0.237,0.22,0.016999999999999987,0.433,0.386,0.046999999999999986,0.314,0.3,0.014000000000000012,"4.74","3.78","0.963"
"Saucedo, Tayler","642048","2021","109","78",0.229,0.255,-0.025999999999999995,0.354,0.38,-0.026000000000000023,0.294,0.32,-0.026000000000000023,"4.56","4.35","0.208"
"Ramírez, Erasmo","541640","2021","109","83",0.238,0.238,0,0.406,0.412,-0.00599999999999995,0.29,0.295,-0.0050000000000000044,"5.74","3.65","2.087"
"Naughton, Packy","676050","2021","108","81",0.29,0.274,0.01599999999999996,0.419,0.406,0.012999999999999956,0.354,0.345,0.009000000000000008,"6.35","5.16","1.193"
"Morgan, Adam","605388","2021","108","67",0.237,0.204,0.033,0.505,0.391,0.11399999999999999,0.348,0.307,0.04099999999999998,"4.26","3.98","0.283"
"Mears, Nick","683232","2021","107","71",0.269,0.252,0.017000000000000015,0.462,0.422,0.040000000000000036,0.349,0.338,0.010999999999999954,"5.01","4.92","0.094"
"Crick, Kyle","605195","2021","107","62",0.175,0.222,-0.047000000000000014,0.2,0.327,-0.127,0.281,0.338,-0.056999999999999995,"4.44","4.92","-0.482"
"Mejía, Humberto","650668","2021","105","76",0.34,0.299,0.041000000000000036,0.702,0.495,0.20699999999999996,0.447,0.36,0.08700000000000002,"7.25","5.69","1.564"
"Eickhoff, Jerad","595191","2021","104","78",0.333,0.347,-0.013999999999999957,0.722,0.66,0.061999999999999944,0.462,0.453,0.009000000000000008,"8.70","10.17","-1.475"
"Guenther, Sean","674944","2021","103","76",0.348,0.275,0.07299999999999995,0.494,0.418,0.07600000000000001,0.396,0.341,0.05499999999999999,"9.29","5.02","4.275"
"Hess, David","605276","2021","102","72",0.364,0.306,0.057999999999999996,0.784,0.622,0.16200000000000003,0.491,0.429,0.062,"9.90","8.79","1.11"
"Pomeranz, Drew","519141","2021","102","62",0.211,0.211,0,0.333,0.353,-0.019999999999999962,0.267,0.276,-0.009000000000000008,"1.75","3.18","-1.427"
"Whitley, Kodi","676831","2021","101","62",0.172,0.207,-0.035,0.23,0.327,-0.097,0.231,0.279,-0.048000000000000015,"2.49","3.25","-0.763"
"Knebel, Corey","608349","2021","101","62",0.176,0.203,-0.027000000000000024,0.275,0.321,-0.045999999999999985,0.229,0.264,-0.035,"2.46","2.90","-0.445"
"Detmers, Reid","672282","2021","101","69",0.295,0.263,0.03199999999999997,0.534,0.475,0.05900000000000005,0.39,0.358,0.03200000000000003,"7.40","5.62","1.783"
"Ryan, Joe","657746","2021","100","65",0.168,0.195,-0.026999999999999996,0.347,0.395,-0.04800000000000004,0.238,0.27,-0.03200000000000003,"4.05","3.03","1.02"
"Wick, Rowan","592858","2021","100","55",0.205,0.208,-0.0030000000000000027,0.253,0.32,-0.067,0.271,0.298,-0.02699999999999997,"4.30","3.73","0.574"
"Milner, Hoby","571948","2021","99","64",0.323,0.306,0.017000000000000015,0.613,0.568,0.04500000000000004,0.408,0.385,0.022999999999999965,"5.40","6.68","-1.28"
"Baragar, Caleb","670056","2021","98","67",0.235,0.22,0.014999999999999986,0.346,0.399,-0.05300000000000005,0.303,0.318,-0.015000000000000013,"1.56","4.30","-2.735"
"Borucki, Ryan","621366","2021","98","65",0.214,0.234,-0.020000000000000018,0.429,0.415,0.014000000000000012,0.318,0.326,-0.008000000000000007,"4.94","4.54","0.404"
"Alexy, A.J.","669935","2021","97","62",0.167,0.278,-0.11100000000000002,0.346,0.472,-0.126,0.3,0.387,-0.08700000000000002,"4.70","6.77","-2.074"
"Fernández, Junior","658551","2021","96","67",0.305,0.298,0.007000000000000006,0.451,0.425,0.026000000000000023,0.373,0.364,0.009000000000000008,"5.66","5.84","-0.179"
"Strasburg, Stephen","544931","2021","95","59",0.2,0.249,-0.04899999999999999,0.388,0.457,-0.069,0.308,0.355,-0.046999999999999986,"4.57","5.51","-0.941"
"Hammer, JD","670456","2021","94","59",0.259,0.227,0.032,0.407,0.345,0.062,0.336,0.303,0.03300000000000003,"4.95","3.87","1.08"
"Webb, Tyler","643778","2021","92","59",0.31,0.269,0.04099999999999998,0.437,0.403,0.033999999999999975,0.39,0.369,0.02100000000000002,"13.22","6.03","7.194"
"Castano, Daniel","641447","2021","92","70",0.268,0.3,-0.03199999999999997,0.451,0.501,-0.04999999999999999,0.342,0.377,-0.034999999999999976,"4.87","6.35","-1.481"
"Uceta, Edwin","670955","2021","92","55",0.253,0.231,0.021999999999999992,0.413,0.403,0.009999999999999953,0.323,0.324,-0.0010000000000000009,"6.64","4.48","2.159"
"Reid-Foley, Sean","656887","2021","92","57",0.265,0.246,0.019000000000000017,0.434,0.419,0.015000000000000013,0.326,0.314,0.01200000000000001,"5.23","4.18","1.046"
"May, Dustin","669160","2021","92","51",0.186,0.206,-0.01999999999999999,0.349,0.359,-0.010000000000000009,0.255,0.27,-0.015000000000000013,"2.74","3.03","-0.291"
"Hutchison, Drew","571800","2021","91","70",0.26,0.288,-0.02799999999999997,0.338,0.403,-0.065,0.305,0.365,-0.06,"2.11","5.88","-3.771"
"De León, José","592254","2021","91","45",0.289,0.233,0.055999999999999966,0.513,0.439,0.07400000000000001,0.381,0.343,0.03799999999999998,"8.35","5.09","3.255"
"Anderson, Drew","623454","2021","91","75",0.238,0.256,-0.018000000000000016,0.298,0.407,-0.10899999999999999,0.267,0.315,-0.04799999999999999,"3.27","4.21","-0.937"
"Ramirez, Nick","598286","2021","91","70",0.277,0.257,0.020000000000000018,0.41,0.378,0.03199999999999997,0.312,0.302,0.010000000000000009,"5.75","3.84","1.914"
"Jackson, Jay","543351","2021","90","50",0.197,0.204,-0.0069999999999999785,0.382,0.405,-0.02300000000000002,0.299,0.316,-0.017000000000000015,"3.74","4.24","-0.502"
"Feliz, Michael","593140","2021","90","61",0.313,0.298,0.015000000000000013,0.506,0.541,-0.03500000000000003,0.374,0.38,-0.006000000000000005,"7.20","6.47","0.73"
"Albers, Andrew","452027","2021","89","67",0.304,0.352,-0.04799999999999999,0.709,0.668,0.040999999999999925,0.446,0.456,-0.010000000000000009,"7.58","10.35","-2.771"
"Yardley, Eric","642233","2021","89","71",0.324,0.28,0.043999999999999984,0.554,0.458,0.09600000000000003,0.408,0.363,0.044999999999999984,"6.75","5.80","0.95"
"Enns, Dietrich","608650","2021","88","57",0.207,0.209,-0.0020000000000000018,0.305,0.296,0.009000000000000008,0.25,0.249,0.0010000000000000009,"2.82","2.58","0.241"
"Jones, Nate","518858","2021","87","60",0.219,0.256,-0.037000000000000005,0.534,0.511,0.02300000000000002,0.349,0.362,-0.013000000000000012,"5.68","5.77","-0.086"
"Brebbia, John","605154","2021","87","59",0.316,0.244,0.07200000000000001,0.557,0.408,0.14900000000000008,0.379,0.293,0.08600000000000002,"5.89","3.60","2.291"
"Martin, Corbin","656686","2021","86","58",0.338,0.323,0.015000000000000013,0.662,0.642,0.020000000000000018,0.461,0.453,0.008000000000000007,"10.69","10.17","0.518"
"Krol, Ian","571871","2021","86","60",0.303,0.261,0.04199999999999998,0.474,0.377,0.09699999999999998,0.358,0.315,0.04299999999999998,"4.34","4.21","0.129"
"Lawrence, Justin","664875","2021","86","50",0.333,0.247,0.08600000000000002,0.413,0.339,0.07399999999999995,0.39,0.353,0.03700000000000003,"8.64","5.44","3.2"
"Scrubb, Andre","668687","2021","86","51",0.214,0.259,-0.04500000000000001,0.443,0.523,-0.08000000000000002,0.336,0.386,-0.04999999999999999,"5.03","6.72","-1.686"
"Lindblom, Josh","458676","2021","85","55",0.324,0.305,0.019000000000000017,0.662,0.6,0.062000000000000055,0.449,0.443,0.006000000000000005,"9.72","9.57","0.15"
"Cleavinger, Garrett","664076","2021","85","50",0.29,0.224,0.06599999999999998,0.493,0.402,0.09099999999999997,0.384,0.335,0.04899999999999999,"3.00","4.82","-1.82"
"Lovelady, Richard","663992","2021","84","54",0.211,0.19,0.02099999999999999,0.342,0.292,0.050000000000000044,0.265,0.256,0.009000000000000008,"3.48","2.72","0.764"
"Warren, Austin","681810","2021","84","58",0.205,0.191,0.013999999999999985,0.282,0.284,-0.0020000000000000018,0.243,0.239,0.0040000000000000036,"1.77","2.37","-0.6"
"Rodríguez, Manuel","655889","2021","83","54",0.257,0.255,0.0020000000000000018,0.443,0.407,0.03600000000000003,0.353,0.344,0.009000000000000008,"6.11","5.12","0.993"
"Davidson, Tucker","656353","2021","83","57",0.205,0.276,-0.07100000000000004,0.384,0.521,-0.137,0.287,0.369,-0.08200000000000002,"3.60","6.03","-2.43"
"Archer, Chris","502042","2021","83","54",0.24,0.265,-0.025000000000000022,0.413,0.524,-0.11100000000000004,0.316,0.366,-0.04999999999999999,"4.66","5.92","-1.265"
"Miller, Justin","502522","2021","83","62",0.278,0.311,-0.032999999999999974,0.528,0.59,-0.061999999999999944,0.369,0.407,-0.03799999999999998,"6.16","7.67","-1.512"
"Abbott, Cory","676265","2021","82","59",0.286,0.266,0.019999999999999962,0.643,0.554,0.08899999999999997,0.426,0.391,0.034999999999999976,"6.75","6.94","-0.19"
"Abad, Fernando","472551","2021","82","65",0.307,0.283,0.02400000000000002,0.453,0.405,0.04799999999999999,0.35,0.327,0.022999999999999965,"5.60","4.57","1.034"
"Warren, Art","605521","2021","82","39",0.153,0.139,0.013999999999999985,0.236,0.2,0.035999999999999976,0.218,0.201,0.016999999999999987,"1.29","1.70","-0.414"
"Bukauskas, J.B.","656266","2021","81","60",0.333,0.271,0.062,0.583,0.507,0.07599999999999996,0.404,0.358,0.04600000000000004,"7.79","5.62","2.168"
"Britton, Zack","502154","2021","81","50",0.262,0.184,0.07800000000000001,0.4,0.277,0.123,0.355,0.291,0.064,"5.89","3.55","2.341"
"Wright Jr., Mike","605541","2021","81","57",0.254,0.257,-0.0030000000000000027,0.373,0.409,-0.035999999999999976,0.333,0.362,-0.02899999999999997,"5.50","5.77","-0.27"
"Gustave, Jandel","594311","2021","79","57",0.224,0.284,-0.05999999999999997,0.328,0.423,-0.09499999999999997,0.27,0.337,-0.067,"3.44","4.89","-1.454"
"Perdomo, Angel","622780","2021","79","33",0.2,0.181,0.019000000000000017,0.433,0.419,0.014000000000000012,0.35,0.341,0.008999999999999952,"6.35","5.02","1.333"
"Herget, Jimmy","623474","2021","78","51",0.286,0.246,0.03999999999999998,0.443,0.342,0.10099999999999998,0.335,0.29,0.04500000000000004,"5.30","3.52","1.784"
"Nelson, Nick","656793","2021","78","37",0.263,0.219,0.04400000000000001,0.421,0.367,0.05399999999999999,0.38,0.36,0.020000000000000018,"8.79","5.69","3.101"
"Buchter, Ryan","488748","2021","78","47",0.258,0.238,0.020000000000000018,0.581,0.514,0.06699999999999995,0.406,0.388,0.018000000000000016,"6.61","6.81","-0.198"
"Conley, Adam","543045","2021","76","52",0.212,0.22,-0.008000000000000007,0.364,0.328,0.035999999999999976,0.284,0.284,0,"2.29","3.37","-1.082"
"Stashak, Cody","664054","2021","75","38",0.258,0.218,0.04000000000000001,0.419,0.397,0.021999999999999964,0.339,0.333,0.006000000000000005,"6.89","4.76","2.134"
"Zeuch, T.J.","643615","2021","74","57",0.323,0.333,-0.010000000000000009,0.677,0.7,-0.02299999999999991,0.45,0.466,-0.016000000000000014,"6.60","11.00","-4.4"
"Frankoff, Seth","571676","2021","74","52",0.333,0.255,0.07800000000000001,0.583,0.495,0.08799999999999997,0.434,0.375,0.059,"9.21","6.27","2.935"
"Bruihl, Justin","677865","2021","73","54",0.203,0.254,-0.05099999999999999,0.25,0.356,-0.10599999999999998,0.239,0.3,-0.061,"2.89","3.78","-0.887"
"García, Edgar","658305","2021","72","51",0.302,0.274,0.02799999999999997,0.651,0.495,0.15600000000000003,0.432,0.374,0.057999999999999996,"12.27","6.23","6.043"
"Sherriff, Ryan","595411","2021","72","43",0.241,0.209,0.032,0.293,0.273,0.019999999999999962,0.313,0.309,0.0040000000000000036,"5.52","4.03","1.493"
"Wieck, Brad","623364","2021","71","33",0.164,0.165,-0.0010000000000000009,0.213,0.255,-0.04200000000000001,0.237,0.251,-0.014000000000000012,0,2.62,"-2.62"
"Junk, Janson","676083","2021","71","59",0.294,0.296,-0.0020000000000000018,0.529,0.57,-0.040999999999999925,0.357,0.375,-0.018000000000000016,"3.86","6.27","-2.413"
"Pearson, Nate","663878","2021","71","39",0.237,0.189,0.04799999999999999,0.39,0.312,0.07800000000000001,0.332,0.289,0.04300000000000004,"4.20","3.50","0.7"
"Newsome, Ljay","664714","2021","70","49",0.317,0.274,0.04299999999999998,0.635,0.551,0.08399999999999996,0.405,0.361,0.04400000000000004,"7.98","5.73","2.247"
"Duplantier, Jon","641541","2021","70","48",0.322,0.279,0.04299999999999998,0.627,0.539,0.08799999999999997,0.441,0.396,0.044999999999999984,"13.15","7.16","5.994"
"Yajure, Miguel","664337","2021","68","49",0.283,0.306,-0.02300000000000002,0.667,0.634,0.03300000000000003,0.428,0.428,0,"8.40","8.73","-0.33"
"Emanuel, Kent","592288","2021","68","50",0.19,0.209,-0.01899999999999999,0.381,0.37,0.01100000000000001,0.273,0.28,-0.007000000000000006,"2.55","3.27","-0.723"
"Law, Derek","571882","2021","67","45",0.276,0.267,0.009000000000000008,0.466,0.446,0.020000000000000018,0.353,0.347,0.006000000000000005,"4.20","5.23","-1.03"
"Alexander, Scott","518397","2021","67","54",0.242,0.256,-0.014000000000000012,0.371,0.356,0.015000000000000013,0.287,0.292,-0.0050000000000000044,"2.94","3.57","-0.635"
"Thorpe, Lewis","626929","2021","66","53",0.237,0.27,-0.03300000000000003,0.39,0.428,-0.03799999999999998,0.31,0.342,-0.03200000000000003,"4.70","5.05","-0.354"
"Puk, A.J.","640462","2021","65","42",0.31,0.262,0.04799999999999999,0.379,0.358,0.02100000000000002,0.341,0.313,0.028000000000000025,"6.08","4.15","1.925"
"Guduan, Reymin","594056","2021","65","55",0.345,0.333,0.011999999999999955,0.473,0.509,-0.03600000000000003,0.355,0.411,-0.055999999999999994,"6.28","7.86","-1.581"
"Milone, Tommy","543548","2021","65","45",0.323,0.294,0.029000000000000026,0.581,0.463,0.11799999999999994,0.393,0.341,0.05199999999999999,"6.43","5.02","1.409"
"Stewart, Kohl","640464","2021","64","45",0.309,0.279,0.02999999999999997,0.455,0.441,0.014000000000000012,0.373,0.357,0.016000000000000014,"5.27","5.58","-0.312"
"Brice, Austin","592169","2021","64","41",0.264,0.229,0.035,0.453,0.427,0.026000000000000023,0.371,0.35,0.02100000000000002,"6.58","5.33","1.255"
"Mills, Wyatt","670090","2021","64","45",0.352,0.291,0.061,0.519,0.401,0.118,0.399,0.352,0.04700000000000004,"9.95","5.40","4.547"
"Wade, Konner","592831","2021","64","48",0.39,0.315,0.07500000000000001,0.61,0.489,0.121,0.442,0.366,0.07600000000000001,"11.68","5.92","5.756"
"Sherfy, Jimmie","642073","2021","63","45",0.218,0.248,-0.03,0.382,0.427,-0.044999999999999984,0.293,0.323,-0.030000000000000027,"4.20","4.45","-0.25"
"Overton, Connor","656818","2021","63","43",0.25,0.251,-0.0010000000000000009,0.411,0.411,0,0.303,0.312,-0.009000000000000008,"4.70","4.12","0.576"
"Dayton, Grant","594795","2021","62","41",0.283,0.25,0.032999999999999974,0.509,0.42,0.08900000000000002,0.351,0.32,0.030999999999999972,"6.23","4.35","1.881"
"Miller, Shelby","571946","2021","62","42",0.327,0.275,0.05199999999999999,0.571,0.461,0.10999999999999993,0.433,0.382,0.05099999999999999,"9.24","6.56","2.677"
"Ryan, Kyle","594986","2021","62","48",0.315,0.314,0.0010000000000000009,0.574,0.473,0.10099999999999998,0.393,0.367,0.026000000000000023,"6.75","5.96","0.79"
"Menez, Conner","669214","2021","62","44",0.276,0.261,0.015000000000000013,0.466,0.358,0.10800000000000004,0.325,0.294,0.031000000000000028,"3.86","3.63","0.227"
"López, Yoan","661255","2021","61","42",0.333,0.307,0.026000000000000023,0.611,0.554,0.05699999999999994,0.409,0.395,0.013999999999999957,"6.57","7.12","-0.552"
"Barraclough, Kyle","607457","2021","60","32",0.245,0.191,0.05399999999999999,0.51,0.354,0.15600000000000003,0.373,0.315,0.057999999999999996,"5.54","4.21","1.328"
"Lambert, Jimmy","669424","2021","60","42",0.314,0.316,-0.0020000000000000018,0.549,0.583,-0.03399999999999992,0.402,0.417,-0.014999999999999958,"6.23","8.16","-1.929"
"Osich, Josh","592612","2021","60","46",0.273,0.234,0.03900000000000001,0.509,0.336,0.173,0.359,0.284,0.07500000000000001,"5.02","3.37","1.653"
"Sánchez, Cristopher","650911","2021","59","39",0.32,0.213,0.10700000000000001,0.46,0.304,0.15600000000000003,0.377,0.281,0.09599999999999997,"4.97","3.30","1.674"
"Margevicius, Nick","676606","2021","59","40",0.25,0.277,-0.027000000000000024,0.442,0.448,-0.006000000000000005,0.339,0.355,-0.01599999999999996,"8.25","5.51","2.74"
"Heasley, Jonathan","669169","2021","59","48",0.278,0.295,-0.01699999999999996,0.537,0.584,-0.04699999999999993,0.371,0.398,-0.027000000000000024,"4.91","7.25","-2.341"
"Diaz, Jhonathan","646242","2021","59","42",0.22,0.276,-0.05600000000000002,0.36,0.443,-0.08300000000000002,0.302,0.365,-0.063,"4.15","5.88","-1.726"
"Phillips, Evan","623465","2021","58","41",0.212,0.284,-0.07199999999999998,0.308,0.406,-0.09800000000000003,0.263,0.331,-0.068,"3.38","4.69","-1.315"
"Effross, Scott","664123","2021","58","36",0.25,0.205,0.04500000000000001,0.423,0.346,0.07700000000000001,0.304,0.262,0.04199999999999998,"3.68","2.85","0.832"
"Burrows, Beau","663366","2021","58","40",0.364,0.349,0.015000000000000013,0.864,0.795,0.06899999999999995,0.502,0.481,0.02100000000000002,"13.91","12.04","1.869"
"Jefferies, Daulton","641726","2021","58","45",0.208,0.251,-0.04300000000000001,0.358,0.371,-0.013000000000000012,0.278,0.305,-0.02699999999999997,"3.60","3.92","-0.32"
"Madero, Luís","650347","2021","56","43",0.277,0.242,0.03500000000000003,0.681,0.577,0.10400000000000009,0.435,0.39,0.044999999999999984,"9.00","6.90","2.1"
"Kriske, Brooks","621139","2021","56","38",0.362,0.23,0.13199999999999998,0.915,0.503,0.41200000000000003,0.536,0.353,0.18300000000000005,"14.29","5.44","8.854"
"Swarzak, Anthony","461872","2021","56","45",0.37,0.326,0.043999999999999984,0.704,0.624,0.07999999999999996,0.458,0.41,0.04800000000000004,"9.49","7.81","1.676"
"Castro, Kervin","665645","2021","56","39",0.26,0.244,0.016000000000000014,0.3,0.383,-0.08300000000000002,0.263,0.303,-0.03999999999999998,0,3.87,"-3.87"
